,id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_tweet,is_active,end_date,twitter_id,mastodon,serving_current_chamber_since,serving_congress_since
52,671,Connolly,Gerald,E.,,,Gerald E. Connolly,1950-03-30,M,rep,VA,11,0,Democrat,https://connolly.house.gov,2265 Rayburn House Office Building Washington DC 20515-4611,202-225-1492,,http://connolly.house.gov/common/rss//index.cfm?rss=44,GerryConnolly,CongressmanGerryConnolly,repconnolly,UC4WG9PlmoOeSLIuyVjs-RSA,C001078,1959,N00029891,,H8VA11062,1015936,412272,95078,Gerald Connolly,,20952,Gerry Connolly,,,,78445977,,2009-01-03,2009-01-03
53,672,Costa,Jim,,,,Jim Costa,1952-04-13,M,rep,CA,21,0,Democrat,https://costa.house.gov,2081 Rayburn House Office Building Washington DC 20515-0521,202-225-3341,,http://costa.house.gov/index.php?format=feed&amp;type=rss,RepJimCosta,RepJimCosta,RepJimCostaCA20,UCVgXX23eJEai6GiBOKO6dvA,C001059,1774,N00026341,,H4CA20082,19599,400618,3577,Jim Costa,,20501,Jim Costa,,,,245451804,,2005-01-03,2005-01-03
54,673,Courtney,Joe,,,,Joe Courtney,1953-04-06,M,rep,CT,2,0,Democrat,https://courtney.house.gov,2449 Rayburn House Office Building Washington DC 20515-0702,202-225-2076,,http://courtney.house.gov/index.php?format=feed&amp;type=rss,RepJoeCourtney,joecourtney,repcourtney,UCGVIfe1T2hO1Lx7ap5Wkv1w,C001069,1836,N00024842,,H2CT02112,1021284,412193,30333,Joe Courtney,,20706,Joe Courtney (politician),,,,85396297,,2007-01-03,2007-01-03
55,674,Crapo,Michael,D.,,Mike,Mike Crapo,1951-05-20,M,sen,ID,0,3,Republican,https://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,https://www.crapo.senate.gov/contact,,MikeCrapo,mikecrapo,senatorcrapo,UCMHzKHg1BE7dEcFjnayw1lA,C000880,250,N00006267,S266,"S8ID00027,H2ID02034",26440,300030,26830,Mike Crapo,,29345,Mike Crapo,,,,600463589,,1999-01-03,1993-01-03
56,675,Crawford,Eric,A.,,Rick,"Eric A. ""Rick"" Crawford",1966-01-22,M,rep,AR,1,0,Republican,https://crawford.house.gov,2422 Rayburn House Office Building Washington DC 20515-0401,202-225-4076,,http://crawford.house.gov/news/rss.aspx,RepRickCrawford,RepRickCrawford,RepRickCrawford,UCLKAkVl4BHRK73lmDiIgPYg,C001087,1989,N00030770,,H0AR01083,623259,412400,119208,Rick Crawford,,21106,Rick Crawford (politician),,,,233693291,,2011-01-03,2011-01-03
57,676,Cuellar,Henry,,,,Henry Cuellar,1955-09-19,M,rep,TX,28,0,Democrat,https://cuellar.house.gov,2372 Rayburn House Office Building Washington DC 20515-4328,202-225-1640,,http://cuellar.house.gov/news/rss.aspx,RepCuellar,152569121550,henrycuellar,UCVgEOdJx3tyILO9EjZ-heEQ,C001063,1807,N00024978,,H2TX23082,1013062,400657,5486,Henry Cuellar,,20533,Henry Cuellar,,,,210926192,,2005-01-03,2005-01-03
58,677,Davis,Danny,K.,,,Danny K. Davis,1941-09-06,M,rep,IL,7,0,Democrat,https://davis.house.gov,2159 Rayburn House Office Building Washington DC 20515-1307,202-225-5006,,http://davis.house.gov/index.php?format=feed&type=rss,RepDannyDavis,CongressmanDKDavis,dannykdavis07,UCdhrT09_XMr31tuI8OcKsjQ,D000096,1477,N00004884,,H4IL07037,44325,400093,233,Danny K. Davis,,29717,Danny Davis (Illinois politician),,,,789244177,,1997-01-03,1997-01-03
59,678,DeGette,Diana,L.,,,Diana DeGette,1957-07-29,F,rep,CO,1,0,Democrat,https://degette.house.gov,2111 Rayburn House Office Building Washington DC 20515-0601,202-225-4431,,http://degette.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&a,RepDianaDeGette,DianaDeGette,RepDianaDeGette,UCWFQCRTHwsHg9P1Hf-EQtew,D000197,1479,N00006134,,H6CO01141,90293,400101,561,Diana DeGette,,29710,Diana DeGette,,,,28599820,,1997-01-03,1997-01-03
60,679,DeLauro,Rosa,L.,,,Rosa L. DeLauro,1943-03-02,F,rep,CT,3,0,Democrat,https://delauro.house.gov,2413 Rayburn House Office Building Washington DC 20515-0703,202-225-3661,,http://delauro.house.gov/index.php?format=feed&amp;type=rss,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,UC9ROfGBm7kSLCEDYwFF6McQ,D000216,281,N00000615,,H0CT03072,19040,400103,26788,Rosa DeLauro,,29109,Rosa DeLauro,,,,140519774,,1991-01-03,1991-01-03
61,680,DesJarlais,Scott,,,,Scott DesJarlais,1964-02-21,M,rep,TN,4,0,Republican,https://desjarlais.house.gov,2304 Rayburn House Office Building Washington DC 20515-4204,202-225-6831,,http://desjarlais.house.gov/news/rss.aspx,DesJarlaisTN04,ScottDesJarlaisTN04,ScottDesJarlaisTN04,UCvjuSLoi3hS0ECQvJLhwOkA,D000616,2062,N00030957,,H0TN04195,623517,412477,123473,Scott DesJarlais,,21179,Scott DesJarlais,,,,235312723,,2011-01-03,2011-01-03
62,681,Diaz-Balart,Mario,,,,Mario Diaz-Balart,1961-09-25,M,rep,FL,26,0,Republican,https://mariodiazbalart.house.gov,374 Cannon House Office Building Washington DC 20515-0926,202-225-4211,,http://mariodiazbalart.house.gov/rss.xml,MarioDB,mdiazbalart,MarioDiazBalart,UCpEEd0Plxx5D78pI4a4mFTQ,D000600,1717,N00025337,,H2FL25018,1003562,400108,24312,Mario Diaz-Balart,,20316,Mario Díaz-Balart,,,,37094727,,2003-01-03,2003-01-03
63,682,Doggett,Lloyd,A.,,,Lloyd Doggett,1946-10-06,M,rep,TX,37,0,Democrat,https://doggett.house.gov,2307 Rayburn House Office Building Washington DC 20515-0001,202-225-4865,,http://doggett.house.gov/index.php/component/ninjarsssyndicator/?feed_id=1&amp;f,RepLloydDoggett,lloyddoggett,doggett,UCN-kiLKyHPcfRVZ28sAHS_g,D000399,303,N00006023,,H4TX10028,36810,400111,21689,Lloyd Doggett,,29571,Lloyd Doggett,,,,153944899,,1995-01-03,1995-01-03
64,683,Duncan,Jeff,,,,Jeff Duncan,1966-01-07,M,rep,SC,3,0,Republican,https://jeffduncan.house.gov,2229 Rayburn House Office Building Washington DC 20515-4003,202-225-5301,,http://jeffduncan.house.gov/rss.xml,RepJeffDuncan,RepJeffDuncan,congjeffduncan,UC1tuXL6ymImdpKYGEAH83QA,D000615,2057,N00030752,,H0SC03077,62713,412472,47967,Jeff Duncan,,21174,Jeff Duncan (politician),,,,240393970,,2011-01-03,2011-01-03
65,684,Eshoo,Anna,G.,,,Anna G. Eshoo,1942-12-13,F,rep,CA,16,0,Democrat,https://eshoo.house.gov,272 Cannon House Office Building Washington DC 20515-0516,202-225-8104,,http://eshoo.house.gov/index.php?format=feed&amp;type=rss,RepAnnaEshoo,RepAnnaEshoo,RepAnnaEshoo,UCjRvhco2d59GBgA78IIIaYQ,E000215,355,N00007335,,H8CA12098,26130,400124,26741,Anna Eshoo,,29312,Anna Eshoo,,,,249348006,,1993-01-03,1993-01-03
66,685,Fleischmann,Charles,J.,,Chuck,"Charles J. ""Chuck"" Fleischmann",1962-10-11,M,rep,TN,3,0,Republican,https://fleischmann.house.gov,2187 Rayburn House Office Building Washington DC 20515-4203,202-225-3271,,http://fleischmann.house.gov/rss.xml,RepChuck,repchuck,repchuck,UCTtRrJkM-R-f2K0byCMvHgw,F000459,2061,N00030815,,H0TN03254,95146,412476,123456,Charles Fleischmann,,21178,Chuck Fleischmann,,,,235190657,,2011-01-03,2011-01-03
67,686,Foxx,Virginia,,,,Virginia Foxx,1943-06-29,F,rep,NC,5,0,Republican,https://foxx.house.gov,2462 Rayburn House Office Building Washington DC 20515-3305,202-225-2071,,http://foxx.house.gov/common/rss/?rss=55,VirginiaFoxx,RepVirginiaFoxx,repvirginiafoxx,UCggineJcxJn80TRXxdQbx6w,F000450,1791,N00026166,,H4NC05146,1013052,400643,6051,Virginia Foxx,,20521,Virginia Foxx,,,,16256269,,2005-01-03,2005-01-03
68,687,Garamendi,John,,,,John Garamendi,1945-01-24,M,rep,CA,8,0,Democrat,https://garamendi.house.gov,2004 Rayburn House Office Building Washington DC 20515-0508,202-225-1880,,http://garamendi.house.gov/rss.xml,RepGaramendi,repgaramendi,garamendiCA10,UCRym1qsO72C39gX6pBu4icg,G000559,1973,N00030856,,H0CA10149,18413,412382,29664,John Garamendi,,20958,John Garamendi,,,,88806753,,2009-01-03,2009-01-03
69,688,Gosar,Paul,A.,,,Paul A. Gosar,1958-11-22,M,rep,AZ,9,0,Republican,https://gosar.house.gov,2057 Rayburn House Office Building Washington DC 20515-0309,202-225-2315,,http://gosar.house.gov/rss.xml,RepGosar,repgosar,repgosar,UC5orqw_9acsKWSRbrqTDXBw,G000565,1992,N00030771,,H0AZ01259,62470,412397,123491,Paul Gosar,,21103,Paul Gosar,,,,240760644,,2011-01-03,2011-01-03
70,689,Granger,Kay,,,,Kay Granger,1943-01-18,F,rep,TX,12,0,Republican,https://kaygranger.house.gov,2308 Rayburn House Office Building Washington DC 20515-4312,202-225-5071,,http://kaygranger.house.gov/rss.xml,RepKayGranger,RepKayGranger,RepKayGranger,UCsRMtemAkyLh78MPES6gMVQ,G000377,1487,N00008799,,H6TX12060,45709,400157,334,Kay Granger,,29762,Kay Granger,,,,161743731,,1997-01-03,1997-01-03
71,690,Grassley,Charles,E.,,Chuck,Chuck Grassley,1933-09-17,M,sen,IA,0,3,Republican,https://www.grassley.senate.gov,135 Hart Senate Office Building Washington DC 20510,202-224-3744,https://www.grassley.senate.gov/contact,http://grassley.senate.gov/customcf/rss_feed.cfm,ChuckGrassley,grassley,senchuckgrassley,UCiCPRkcLMInpDeOqGkMTt4w,G000386,457,N00001758,S153,S0IA00028,1167,300048,53293,Chuck Grassley,,14226,Chuck Grassley,,,,10615232,,1981-01-03,1975-01-03
72,691,Graves,Sam,B.,,,Sam Graves,1963-11-07,M,rep,MO,6,0,Republican,https://graves.house.gov,1135 Longworth House Office Building Washington DC 20515-2506,202-225-7041,,http://graves.house.gov/common/rss/index.cfm?rss=25,RepSamGraves,118514606128,,UCdg2ybvoHsSW6t7iJnKHlNg,G000546,1656,N00013323,,H0MO06073,89873,400158,9425,Sam Graves,,20124,Sam Graves,,,,29766367,,2001-01-03,2001-01-03
73,692,Green,Al,,,,Al Green,1947-09-01,M,rep,TX,9,0,Democrat,https://algreen.house.gov,2347 Rayburn House Office Building Washington DC 20515-4309,202-225-7508,,http://algreen.house.gov/rss.xml,RepAlGreen,repalgreen,RepAlGreen,UCFtgMZm1YUXaZ8OtOj-GDjA,G000553,1803,N00026686,,H4TX09095,1012969,400653,49680,Al Green,,20529,Al Green (politician),,,,156333623,,2005-01-03,2005-01-03
74,693,Griffith,H.,Morgan,,,H. Morgan Griffith,1958-03-15,M,rep,VA,9,0,Republican,https://morgangriffith.house.gov,2202 Rayburn House Office Building Washington DC 20515-4609,202-225-3861,,http://morgangriffith.house.gov/news/rss.aspx,RepMGriffith,RepMorganGriffith,RepMorganGriffith,UCzxqD7EY_Rdvbc0spbaYkJA,G000568,2070,N00032029,,H0VA09055,62766,412485,5148,Morgan Griffith,,21191,Morgan Griffith,,,,234057152,,2011-01-03,2011-01-03
75,694,Grijalva,Raúl,M.,,,Raúl M. Grijalva,1948-02-19,M,rep,AZ,7,0,Democrat,https://grijalva.house.gov,1203 Longworth House Office Building Washington DC 20515-0307,202-225-2435,,http://grijalva.house.gov/common/rss/?rss=13,RepRaulGrijalva,Rep.Grijalva,raulgrijalvaaz07,UC8JZLnXS21bhNbcvpoM8O7g,G000551,1708,N00025284,,H2AZ07070,1003551,400162,28253,Raul Grijalva,,20305,Raúl Grijalva,,,,28602948,@RepRaulGrijalva@mastodon.social,2003-01-03,2003-01-03
76,695,Guthrie,Brett,,,,Brett Guthrie,1964-02-18,M,rep,KY,2,0,Republican,https://guthrie.house.gov,2434 Rayburn House Office Building Washington DC 20515-1702,202-225-3501,,http://guthrie.house.gov/common/rss/?rss=24,RepGuthrie,CongressmanGuthrie,BrettGuthrie,UCdJhDw-YbdH0RHfWK0sIfiw,G000558,1922,N00029675,,H8KY02031,1031343,412278,18829,Brett Guthrie,,20916,Brett Guthrie,,,,1908143071,,2009-01-03,2009-01-03
77,696,Harris,Andy,,,,Andy Harris,1957-01-25,M,rep,MD,1,0,Republican,https://harris.house.gov,1536 Longworth House Office Building Washington DC 20515-2001,202-225-5311,,http://harris.house.gov/rss.xml,RepAndyHarrisMD,AndyHarrisMD,RepAndyHarris,UCvUuV7FiJfJi1yux4qozgMg,H001052,2026,N00029147,,H8MD01094,1033464,412434,19157,Andrew Harris,,21139,Andy Harris (politician),,,,960962340,,2011-01-03,2011-01-03
78,697,Heinrich,Martin,,,,Martin Heinrich,1971-10-17,M,sen,NM,0,1,Democrat,https://www.heinrich.senate.gov,303 Hart Senate Office Building Washington DC 20510,202-224-5521,https://www.heinrich.senate.gov/contact,,MartinHeinrich,MartinHeinrich,SenMartinHeinrich,UCBxh8IK5sMxY0Ln_0G2NYcg,H001046,1937,N00029835,S359,"H8NM01224,S2NM00088",1030686,412281,74517,Martin Heinrich,,20930,Martin Heinrich,,,,1099199839,,2013-01-03,2009-01-03
79,698,Higgins,Brian,M.,,,Brian Higgins,1959-10-06,M,rep,NY,26,0,Democrat,https://higgins.house.gov,2269 Rayburn House Office Building Washington DC 20515-3226,202-225-3306,,http://higgins.house.gov/rss.xml,RepBrianHiggins,RepBrianHiggins,CongressmanHiggins,UCSGbv85HaaYYOrPGePtxwag,H001038,1794,N00027060,,H4NY27076,1013050,400641,23127,Brian Higgins,,20519,Brian Higgins,,,,33576489,,2005-01-03,2005-01-03
80,699,Himes,James,A.,,Jim,James A. Himes,1966-07-05,M,rep,CT,4,0,Democrat,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,http://himes.house.gov/rss.xml,jahimes,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,1913,N00029070,,H8CT04172,1031341,412282,106744,Jim Himes,,20907,Jim Himes,,,,31611298,@RepJimHimes@mastodon.social,2009-01-03,2009-01-03
81,700,Hirono,Mazie,K.,,,Mazie K. Hirono,1947-11-03,F,sen,HI,0,1,Democrat,https://www.hirono.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-6361,https://www.hirono.senate.gov/contact,http://www.hirono.senate.gov/rss/feeds/?type=all,MazieHirono,senatorhirono,CongresswomanHirono,UCcoKhxad156flzPYJ8JMFOA,H001042,1844,N00028139,S361,"H6HI02251,S2HI00106",91216,412200,1677,Mazie K. Hirono,,20713,Mazie Hirono,,,,92186819,,2013-01-03,2007-01-03
82,701,Hoeven,John,,,,John Hoeven,1957-03-13,M,sen,ND,0,3,Republican,https://www.hoeven.senate.gov,338 Russell Senate Office Building Washington DC 20510,202-224-2551,https://www.hoeven.senate.gov/public/index.cfm/email-the-senator,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,SenJohnHoeven,SenatorJohnHoeven,senatorjohnhoevennd,UC1kQIC2Q_Fq9_NRqdb6eHiw,H001061,2079,N00031688,S344,S0ND00093,85233,412494,41788,John Hoeven,,41107,John Hoeven,,,,382791093,,2011-01-03,2011-01-03
83,702,Hoyer,Steny,H.,,,Steny H. Hoyer,1939-06-14,M,rep,MD,5,0,Democrat,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,RepStenyHoyer,WhipHoyer,LeaderHoyer,UCvxgqX65cdhHNjJn64cgY9g,H000874,566,N00001821,,H2MD05155,1919,400189,26890,Steny Hoyer,,14873,Steny Hoyer,,,,22012091,,1981-01-03,1981-01-03
84,703,Huizenga,Bill,,,,Bill Huizenga,1969-01-31,M,rep,MI,4,0,Republican,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2204,202-225-4401,,http://huizenga.house.gov/news/rss.aspx,RepHuizenga,RepHuizenga,RepHuizenga,UCQPlLLiMnysMmeJ5qUSSjQg,H001058,2028,N00030673,,H0MI02094,1033765,412437,38351,Bill Huizenga,,21142,Bill Huizenga,,,,233949261,,2011-01-03,2011-01-03
85,704,Jackson Lee,Sheila,,,,Sheila Jackson Lee,1950-01-12,F,rep,TX,18,0,Democrat,https://jacksonlee.house.gov,2314 Rayburn House Office Building Washington DC 20515-4318,202-225-3816,,http://jacksonlee.house.gov/news/rss.aspx,JacksonLeeTX18,CongresswomanSheilaJacksonLee,TX18SJL,UCi_S-mOZaEco2Zb9guf_8Iw,J000032,588,N00005818,,H4TX18054,36819,400199,21692,Sheila Jackson Lee,,29573,Sheila Jackson Lee,,,,80612021,,1995-01-03,1995-01-03
86,705,Johnson,Bill,,,,Bill Johnson,1954-11-10,M,rep,OH,6,0,Republican,https://billjohnson.house.gov,2082 Rayburn House Office Building Washington DC 20515-3506,202-225-5705,,http://billjohnson.house.gov/constituentservices/opendoorsschedule.htm,RepBillJohnson,RepBillJohnson,RepBillJohnson,UCtF08Ay71haDRoJosRN2P_Q,J000292,2046,N00032088,,H0OH06189,623472,412460,120649,Bill Johnson (Ohio),,21162,Bill Johnson (Ohio politician),,,,211530910,,2011-01-03,2011-01-03
87,706,Johnson,Henry,C.,Jr.,Hank,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,GA,4,0,Democrat,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,,http://hankjohnson.house.gov/rss.xml,RepHankJohnson,115356957005,RepHankJohnson,UCqMici9I7nz_i-PN7eSYjwQ,J000288,1843,N00027848,,H6GA04129,1020576,412199,68070,"Henry C. Johnson, Jr.",,20712,Hank Johnson,,,,24745957,,2007-01-03,2007-01-03
88,707,Johnson,Ron,,,,Ron Johnson,1955-04-08,M,sen,WI,0,3,Republican,https://www.ronjohnson.senate.gov,328 Hart Senate Office Building Washington DC 20510,202-224-5323,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,http://www.ronjohnson.senate.gov/public/index.cfm/rss/feed,SenRonJohnson,senronjohnson,SenatorRonJohnson,UCG9XyTVtOAs7VX_q_QVHoaw,J000293,2086,N00032546,S345,S0WI00197,62835,412496,126217,Ron Johnson (Wisconsin),,41111,Ron Johnson (Wisconsin politician),,,,233737858,,2011-01-03,2011-01-03
89,708,Jordan,Jim,,,,Jim Jordan,1964-02-17,M,rep,OH,4,0,Republican,https://jordan.house.gov,2056 Rayburn House Office Building Washington DC 20515-3504,202-225-2676,,http://jordan.house.gov/news/rss.aspx,Jim_Jordan,repjimjordan,RepJimJordan,UCPFBhS00ivPV585GlnNlyqA,J000289,1868,N00027894,,H6OH04082,1022879,412226,8158,Jim Jordan,,20738,Jim Jordan (American politician),,,,18166778,,2007-01-03,2007-01-03
90,709,Kaptur,Marcy,,,,Marcy Kaptur,1946-06-17,F,rep,OH,9,0,Democrat,https://kaptur.house.gov,2186 Rayburn House Office Building Washington DC 20515-3509,202-225-4146,,http://kaptur.house.gov/index.php?format=feed&amp;type=rss,RepMarcyKaptur,RepresentativeMarcyKaptur,USRepMarcyKaptur,UCIJUNf22o09nO02oQPLKQ6w,K000009,616,N00003522,,H2OH09031,1458,400211,27016,Marcy Kaptur,,15029,Marcy Kaptur,,,,581141508,,1983-01-03,1983-01-03
91,710,Keating,William,R.,,,William R. Keating,1952-09-06,M,rep,MA,9,0,Democrat,https://keating.house.gov,2351 Rayburn House Office Building Washington DC 20515-2109,202-225-3111,,http://keating.house.gov/index.php?format=feed&amp;type=rss,USRepKeating,Congressman.Keating,RepBillKeating,UC7KPV4xdxO2dms9vl6tETmg,K000375,2025,N00031933,,H0MA10082,61856,412435,4743,Bill Keating,,21140,Bill Keating (politician),,,,232992031,,2011-01-03,2011-01-03
92,711,Kelly,Mike,,,,Mike Kelly,1948-05-10,M,rep,PA,16,0,Republican,https://kelly.house.gov,1707 Longworth House Office Building Washington DC 20515-3816,202-225-5406,,http://kelly.house.gov/rss.xml,MikeKellyPA,191056827594903,repmikekelly,UCoz6u3ooQxoijsWvhoQ0D-A,K000376,2051,N00031647,,H0PA03271,62696,412465,119463,Mike Kelly,,21167,Mike Kelly (Pennsylvania politician),,,,935368364,,2011-01-03,2011-01-03
93,712,Lamborn,Doug,,,,Doug Lamborn,1954-05-24,M,rep,CO,5,0,Republican,https://lamborn.house.gov,2371 Rayburn House Office Building Washington DC 20515-0605,202-225-4422,,http://lamborn.house.gov/news-rss-graphic/news-rss-graphic/,RepDLamborn,CongressmanDougLamborn,CongressmanLamborn,UCaYsGYMniq4nwBBMKFIwsow,L000564,1834,N00028133,,H6CO05159,1022846,412191,2698,Doug Lamborn,,20704,Doug Lamborn,,,,584012853,,2007-01-03,2007-01-03
94,713,Lankford,James,,,,James Lankford,1968-03-04,M,sen,OK,0,3,Republican,https://www.lankford.senate.gov,316 Hart Senate Office Building Washington DC 20510,202-224-5754,https://www.lankford.senate.gov/contact/email,,SenatorLankford,SenatorLankford,SenatorLankford,UCz8T6sK5fEycyWmVz6Vpe5Q,L000575,2050,N00031129,S378,"H0OK05114,S4OK00232",1033847,412464,124938,James Lankford,,21166,James Lankford,,,,225921757,,2015-01-03,2011-01-03
95,714,Larsen,Rick,,,,Rick Larsen,1965-06-15,M,rep,WA,2,0,Democrat,https://larsen.house.gov,2163 Rayburn House Office Building Washington DC 20515-4702,202-225-2605,,http://larsen.house.gov/rss.xml,RepRickLarsen,RepRickLarsen,congressmanlarsen,UCMv7LsJtiyO4AJcbRux5CxQ,L000560,1675,N00009759,,H0WA02080,86610,400232,56231,Rick Larsen,,20145,Rick Larsen,,,,404132211,,2001-01-03,2001-01-03
96,715,Larson,John,B.,,,John B. Larson,1948-07-22,M,rep,CT,1,0,Democrat,https://larson.house.gov,1501 Longworth House Office Building Washington DC 20515-0701,202-225-2265,,http://www.larson.house.gov/index.php?format=feed&amp;type=rss,RepJohnLarson,RepJohnLarson,RepJohnLarson,UCGPsvFF-9WfpdRSCcCrPLiQ,L000557,1583,N00000575,,H8CT01046,36596,400233,17188,John B. Larson,,29908,John B. Larson,,,,50452197,,1999-01-03,1999-01-03
97,716,Latta,Robert,E.,,,Robert E. Latta,1956-04-18,M,rep,OH,5,0,Republican,https://latta.house.gov,2467 Rayburn House Office Building Washington DC 20515-3505,202-225-6405,,http://latta.house.gov/news/rss.aspx,BobLatta,boblatta,CongressmanBobLatta,UCVSBVHoWu-eWnBBQaMKZ_sQ,L000566,1885,N00012233,,H8OH05036,1028071,412256,9926,Robert E. Latta,,20755,Bob Latta,,,,15394954,,2007-01-03,2007-01-03
98,717,Lee,Barbara,,,,Barbara Lee,1946-07-16,F,rep,CA,12,0,Democrat,https://lee.house.gov,2470 Rayburn House Office Building Washington DC 20515-0512,202-225-2661,,http://lee.house.gov/rss.xml,RepBarbaraLee,RepBarbaraLee,RepLee,UCnRgK2MXAQOUau0JXqseeNA,L000551,1501,N00008046,,H8CA09060,54579,400237,8315,Barbara Lee (California),,29778,Barbara Lee,,,,248735463,,1997-01-03,1997-01-03
99,718,Lee,Mike,,,,Mike Lee,1971-06-04,M,sen,UT,0,3,Republican,https://www.lee.senate.gov,363 Russell Senate Office Building Washington DC 20510,202-224-5444,https://www.lee.senate.gov/public/index.cfm/contact,http://www.lee.senate.gov/public/index.cfm/rss/feed,SenMikeLee,senatormikelee,senatormikelee,UCplVxs_j_sLAt0fkplXcl4A,L000577,2080,N00031696,S346,S0UT00165,9267977,412495,66395,Mike Lee,,41110,Mike Lee,,,,88784440,,2011-01-03,2011-01-03
100,719,Lofgren,Zoe,,,,Zoe Lofgren,1947-12-21,F,rep,CA,18,0,Democrat,https://lofgren.house.gov,1401 Longworth House Office Building Washington DC 20515-0518,202-225-3072,,http://lofgren.house.gov/index.php?format=feed&amp;type=rss,RepZoeLofgren,zoelofgren,RepZoeLofgren,UCOaQ79adORFcaTuJZoIFuZQ,L000397,701,N00007479,,H4CA16049,36520,400245,21899,Zoe Lofgren,,29504,Zoe Lofgren,,,,267938462,,1995-01-03,1995-01-03
101,720,Lucas,Frank,D.,,,Frank D. Lucas,1960-01-06,M,rep,OK,3,0,Republican,https://lucas.house.gov,2405 Rayburn House Office Building Washington DC 20515-3603,202-225-5565,,http://lucas.house.gov/rss.xml,RepFrankLucas,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,L000491,711,N00005559,,H4OK06056,35692,400247,27032,Frank D. Lucas,,29393,Frank Lucas (Oklahoma politician),,,,242772524,,1993-01-03,1993-01-03
102,721,Luetkemeyer,Blaine,,,,Blaine Luetkemeyer,1952-05-07,M,rep,MO,3,0,Republican,https://luetkemeyer.house.gov,2230 Rayburn House Office Building Washington DC 20515-2503,202-225-2956,,http://luetkemeyer.house.gov/news/rss.aspx,RepBlaine,BlaineLuetkemeyer,BLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,L000569,1931,N00030026,,H8MO09153,1031348,412292,20400,Blaine Luetkemeyer,,20926,Blaine Luetkemeyer,,,,1849261916,,2009-01-03,2009-01-03
