,id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_tweet,is_active,end_date,twitter_id
52,53,Chabot,Steve,J.,,,Steve Chabot,1/22/53,M,rep,OH,1,0,Republican,https://chabot.house.gov,2408 Rayburn House Office Building Washington DC 20515-3501,202-225-2216,,http://chabot.house.gov/common/rss/index.cfm?rss=49,RepSteveChabot,RepSteveChabot,congressmanchabot,UCJpzm2DZDE1B6ruQLQc7q4g,C000266,186.0,N00003689,,H8OH01043,36705,400071,21790,Steve Chabot,,29550,Steve Chabot,1607014048071131137,0,2022-12-31,237750442
53,54,Chu,Judy,M.,,,Judy Chu,7/7/53,F,rep,CA,27,0,Democrat,https://chu.house.gov,2423 Rayburn House Office Building Washington DC 20515-0527,202-225-5464,,http://chu.house.gov/rss.xml,RepJudyChu,RepJudyChu,RepJudyChu,UCfcbYOvdEXZNelM8T05nK-w,C001080,1970.0,N00030600,,H0CA32101,92573,412379,16539,Judy Chu,,20955,Judy Chu,1663183421370163202,1,2022-12-31,193732179
54,55,Cicilline,David,N.,,,David N. Cicilline,7/15/61,M,rep,RI,1,0,Democrat,https://cicilline.house.gov,2233 Rayburn House Office Building Washington DC 20515-3901,202-225-4911,,http://cicilline.house.gov/rss.xml,RepCicilline,CongressmanDavidCicilline,RepDavidCicilline,UC3sCl46o8hYP69LnidNltuw,C001084,2055.0,N00032019,,H0RI01073,1033865,412470,7349,David N. Cicilline,,21172,David Cicilline,1663314476576407552,1,2022-12-31,462143773
55,56,Clarke,Yvette,D.,,,Yvette D. Clarke,11/21/64,F,rep,NY,9,0,Democrat,https://clarke.house.gov,2058 Rayburn House Office Building Washington DC 20515-3209,202-225-6231,,http://clarke.house.gov/news/rss.aspx,RepYvetteClarke,repyvettedclarke,repyvetteclarke,UC8SuQiuL2P9fUHAxuRoTdUQ,C001067,1864.0,N00026961,,H4NY11138,1022875,412221,44741,Yvette D. Clarke,,20733,Yvette Clarke,1663203915616116741,1,2022-12-31,240812994
56,57,Cleaver,Emanuel,,II,,Emanuel Cleaver,10/26/44,M,rep,MO,5,0,Democrat,https://cleaver.house.gov,2335 Rayburn House Office Building Washington DC 20515-2505,202-225-4535,,http://cleaver.house.gov/rss.xml,RepCleaver,emanuelcleaverii,repcleaver,UCVC-7CLFjXczoihr5FxDLsw,C001061,1790.0,N00026790,,H4MO05234,10933,400639,39507,Emanuel Cleaver,,20517,Emanuel Cleaver,1663195425677901827,1,2022-12-31,163570705
57,58,Clyburn,James,E.,,Jim,James E. Clyburn,7/21/40,M,rep,SC,6,0,Democrat,https://clyburn.house.gov,274 Cannon House Office Building Washington DC 20515-4006,202-225-3315,,http://clyburn.house.gov/rss.xml,WhipClyburn,jameseclyburn,repjamesclyburn,UCIyU_UA_JEa14gvAwhquKqg,C000537,208.0,N00002408,,H2SC02042,21607,400075,27066,James E. Clyburn,,39301,Jim Clyburn,1663198034623168513,1,2022-12-31,188019606
58,59,Cohen,Steve,,,,Steve Cohen,5/24/49,M,rep,TN,9,0,Democrat,https://cohen.house.gov,2104 Rayburn House Office Building Washington DC 20515-4209,202-225-3265,,http://cohen.house.gov/rss.xml,RepCohen,CongressmanSteveCohen,repcohen,UC_NJlnsOBjOameUwZk0rvsA,C001068,1878.0,N00003225,,H6TN09068,1022876,412236,24340,Steve Cohen,,20748,Steve Cohen,1663006276240982017,1,2022-12-31,162069635
59,60,Cole,Tom,,,,Tom Cole,4/28/49,M,rep,OK,4,0,Republican,https://cole.house.gov,2207 Rayburn House Office Building Washington DC 20515-3604,202-225-6165,,http://cole.house.gov/rss.xml,TomColeOK04,TomColeOK04,reptomcole,UCvqzPm_YnNkfEHpm3SEMJMQ,C001053,1742.0,N00025726,,H2OK04055,1003609,400077,46034,Tom Cole,,20344,Tom Cole,1663168320869376000,1,2022-12-31,23124635
60,61,Connolly,Gerald,E.,,,Gerald E. Connolly,3/30/50,M,rep,VA,11,0,Democrat,https://connolly.house.gov,2238 Rayburn House Office Building Washington DC 20515-4611,202-225-1492,,http://connolly.house.gov/common/rss//index.cfm?rss=44,GerryConnolly,CongressmanGerryConnolly,repconnolly,UC4WG9PlmoOeSLIuyVjs-RSA,C001078,1959.0,N00029891,,H8VA11062,1015936,412272,95078,Gerald Connolly,,20952,Gerry Connolly,1663334112747216900,1,2022-12-31,78445977
61,62,Cooper,Jim,,,,Jim Cooper,6/19/54,M,rep,TN,5,0,Democrat,https://cooper.house.gov,1536 Longworth House Office Building Washington DC 20515-4205,202-225-4311,,http://cooper.house.gov/index.php?format=feed&amp;type=rss,RepJimCooper,JimCooper,RepJimCooper,UCjplyIIQbNZcl013AyDfPNg,C000754,231.0,N00003132,,"H2TN05131,H2TN04027,S4TN00096",1201,400081,48891,Jim Cooper,,15019,Jim Cooper,,0,2022-12-31,22523087
62,63,Costa,Jim,,,,Jim Costa,4/13/52,M,rep,CA,16,0,Democrat,https://costa.house.gov,2081 Rayburn House Office Building Washington DC 20515-0516,202-225-3341,,http://costa.house.gov/index.php?format=feed&amp;type=rss,RepJimCosta,RepJimCosta,RepJimCostaCA20,UCVgXX23eJEai6GiBOKO6dvA,C001059,1774.0,N00026341,,H4CA20082,19599,400618,3577,Jim Costa,,20501,Jim Costa,1663202285516668934,1,2022-12-31,245451804
63,64,Courtney,Joe,,,,Joe Courtney,4/6/53,M,rep,CT,2,0,Democrat,https://courtney.house.gov,2449 Rayburn House Office Building Washington DC 20515-0702,202-225-2076,,http://courtney.house.gov/index.php?format=feed&amp;type=rss,RepJoeCourtney,joecourtney,repcourtney,UCGVIfe1T2hO1Lx7ap5Wkv1w,C001069,1836.0,N00024842,,H2CT02112,1021284,412193,30333,Joe Courtney,,20706,Joe Courtney (politician),1663188947231547392,1,2022-12-31,85396297
64,65,Crapo,Michael,D.,,Mike,Mike Crapo,5/20/51,M,sen,ID,0,3,Republican,https://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,https://www.crapo.senate.gov/contact,,MikeCrapo,mikecrapo,senatorcrapo,UCMHzKHg1BE7dEcFjnayw1lA,C000880,250.0,N00006267,S266,"S8ID00027,H2ID02034",26440,300030,26830,Mike Crapo,,29345,Mike Crapo,1663187266733322246,1,2022-12-31,600463589
65,66,Crawford,Eric,A.,,Rick,"Eric A. ""Rick"" Crawford",1/22/66,M,rep,AR,1,0,Republican,https://crawford.house.gov,2422 Rayburn House Office Building Washington DC 20515-0401,202-225-4076,,http://crawford.house.gov/news/rss.aspx,RepRickCrawford,RepRickCrawford,RepRickCrawford,UCLKAkVl4BHRK73lmDiIgPYg,C001087,1989.0,N00030770,,H0AR01083,623259,412400,119208,Rick Crawford,,21106,Rick Crawford (politician),1663181582700621824,1,2022-12-31,233693291
66,67,Cuellar,Henry,,,,Henry Cuellar,9/19/55,M,rep,TX,28,0,Democrat,https://cuellar.house.gov,2372 Rayburn House Office Building Washington DC 20515-4328,202-225-1640,,http://cuellar.house.gov/news/rss.aspx,RepCuellar,1.52569E+11,henrycuellar,UCVgEOdJx3tyILO9EjZ-heEQ,C001063,1807.0,N00024978,,H2TX23082,1013062,400657,5486,Henry Cuellar,,20533,Henry Cuellar,1663179252873801728,1,2022-12-31,210926192
67,68,Davis,Danny,K.,,,Danny K. Davis,9/6/41,M,rep,IL,7,0,Democrat,https://davis.house.gov,2159 Rayburn House Office Building Washington DC 20515-1307,202-225-5006,,http://davis.house.gov/index.php?format=feed&type=rss,RepDannyDavis,CongressmanDKDavis,dannykdavis07,UCdhrT09_XMr31tuI8OcKsjQ,D000096,1477.0,N00004884,,H4IL07037,44325,400093,233,Danny K. Davis,,29717,Danny K. Davis,1662881704422395916,1,2022-12-31,789244177
68,69,DeFazio,Peter,A.,,,Peter A. DeFazio,5/27/47,M,rep,OR,4,0,Democrat,https://defazio.house.gov,2134 Rayburn House Office Building Washington DC 20515-3704,202-225-6416,,http://www.defazio.house.gov/index.php?format=feed&amp;type=rss,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,UCIF3HunhsVgTv7L2grnq2Rg,D000191,279.0,N00007781,,"H6OR04047,S6OR00151",6068,400100,27037,Peter DeFazio,,15410,Peter DeFazio,1606381712115916801,0,2022-12-31,252249233
69,70,DeGette,Diana,L.,,,Diana DeGette,7/29/57,F,rep,CO,1,0,Democrat,https://degette.house.gov,2111 Rayburn House Office Building Washington DC 20515-0601,202-225-4431,,http://degette.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&a,RepDianaDeGette,DianaDeGette,RepDianaDeGette,UCWFQCRTHwsHg9P1Hf-EQtew,D000197,1479.0,N00006134,,H6CO01141,90293,400101,561,Diana DeGette,,29710,Diana DeGette,1663190708793270275,1,2022-12-31,28599820
70,71,DeLauro,Rosa,L.,,,Rosa L. DeLauro,3/2/43,F,rep,CT,3,0,Democrat,https://delauro.house.gov,2413 Rayburn House Office Building Washington DC 20515-0703,202-225-3661,,http://delauro.house.gov/index.php?format=feed&amp;type=rss,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,UC9ROfGBm7kSLCEDYwFF6McQ,D000216,281.0,N00000615,,H0CT03072,19040,400103,26788,Rosa DeLauro,,29109,Rosa DeLauro,1661832786733309964,1,2022-12-31,140519774
71,72,DesJarlais,Scott,,,,Scott DesJarlais,2/21/64,M,rep,TN,4,0,Republican,https://desjarlais.house.gov,2304 Rayburn House Office Building Washington DC 20515-4204,202-225-6831,,http://desjarlais.house.gov/news/rss.aspx,DesJarlaisTN04,ScottDesJarlaisTN04,ScottDesJarlaisTN04,UCvjuSLoi3hS0ECQvJLhwOkA,D000616,2062.0,N00030957,,H0TN04195,623517,412477,123473,Scott DesJarlais,,21179,Scott DesJarlais,1651338991101247494,1,2022-12-31,235312723
72,73,Deutch,Theodore,E.,,Ted,Theodore E. Deutch,5/7/66,M,rep,FL,22,0,Democrat,https://teddeutch.house.gov,2323 Rayburn House Office Building Washington DC 20515-0922,202-225-3001,,http://teddeutch.house.gov/news/rss.aspx,RepTedDeutch,CongressmanTedDeutch,congressmanteddeutch,UC1JlTLRUDkzhM2htvI9QJTA,D000610,1976.0,N00031317,,H0FL19080,9267613,412385,67151,Theodore E. Deutch,,20959,Ted Deutch,,0,2022-12-31,137794015
73,74,Diaz-Balart,Mario,,,,Mario Diaz-Balart,9/25/61,M,rep,FL,25,0,Republican,https://mariodiazbalart.house.gov,374 Cannon House Office Building Washington DC 20515-0925,202-225-4211,,http://mariodiazbalart.house.gov/rss.xml,MarioDB,mdiazbalart,MarioDiazBalart,UCpEEd0Plxx5D78pI4a4mFTQ,D000600,1717.0,N00025337,,H2FL25018,1003562,400108,24312,Mario Diaz-Balart,,20316,Mario Díaz-Balart,1663203790747475970,1,2022-12-31,37094727
74,75,Doggett,Lloyd,A.,,,Lloyd Doggett,10/6/46,M,rep,TX,35,0,Democrat,https://doggett.house.gov,2307 Rayburn House Office Building Washington DC 20515-4335,202-225-4865,,http://doggett.house.gov/index.php/component/ninjarsssyndicator/?feed_id=1&amp;f,RepLloydDoggett,lloyddoggett,doggett,UCN-kiLKyHPcfRVZ28sAHS_g,D000399,303.0,N00006023,,H4TX10028,36810,400111,21689,Lloyd Doggett,,29571,Lloyd Doggett,1663310106329591810,1,2022-12-31,153944899
75,76,Doyle,Michael,F.,,,Michael F. Doyle,8/5/53,M,rep,PA,18,0,Democrat,https://doyle.house.gov,270 Cannon House Office Building Washington DC 20515-3818,202-225-2135,,http://doyle.house.gov/rss.xml,USRepMikeDoyle,usrepmikedoyle,CongressmanDoyle,UCni9vINmgerEeVXhKCC9qbA,D000482,316.0,N00001373,,H4PA18131,36774,400114,21853,Michael F. Doyle,,29561,Mike Doyle (American politician),1607841920100798468,0,2022-12-31,39249305
76,77,Duncan,Jeff,,,,Jeff Duncan,1/7/66,M,rep,SC,3,0,Republican,https://jeffduncan.house.gov,2229 Rayburn House Office Building Washington DC 20515-4003,202-225-5301,,http://jeffduncan.house.gov/rss.xml,RepJeffDuncan,RepJeffDuncan,congjeffduncan,UC1tuXL6ymImdpKYGEAH83QA,D000615,2057.0,N00030752,,H0SC03077,62713,412472,47967,Jeff Duncan,,21174,Jeff Duncan (politician),1663282756711772165,1,2022-12-31,240393970
77,78,Eshoo,Anna,G.,,,Anna G. Eshoo,12/13/42,F,rep,CA,18,0,Democrat,https://eshoo.house.gov,272 Cannon House Office Building Washington DC 20515-0518,202-225-8104,,http://eshoo.house.gov/index.php?format=feed&amp;type=rss,RepAnnaEshoo,RepAnnaEshoo,RepAnnaEshoo,UCjRvhco2d59GBgA78IIIaYQ,E000215,355.0,N00007335,,H8CA12098,26130,400124,26741,Anna Eshoo,,29312,Anna Eshoo,1663198516867649537,1,2022-12-31,249348006
78,79,Fleischmann,Charles,J.,,Chuck,"Charles J. ""Chuck"" Fleischmann",10/11/62,M,rep,TN,3,0,Republican,https://fleischmann.house.gov,462 Cannon House Office Building Washington DC 20515-4203,202-225-3271,,http://fleischmann.house.gov/rss.xml,RepChuck,repchuck,repchuck,UCTtRrJkM-R-f2K0byCMvHgw,F000459,2061.0,N00030815,,H0TN03254,95146,412476,123456,Charles Fleischmann,,21178,Chuck Fleischmann,1663287593327374342,1,2022-12-31,235190657
79,80,Foxx,Virginia,,,,Virginia Foxx,6/29/43,F,rep,NC,5,0,Republican,https://foxx.house.gov,2462 Rayburn House Office Building Washington DC 20515-3305,202-225-2071,,http://foxx.house.gov/common/rss/?rss=55,VirginiaFoxx,RepVirginiaFoxx,repvirginiafoxx,UCggineJcxJn80TRXxdQbx6w,F000450,1791.0,N00026166,,H4NC05146,1013052,400643,6051,Virginia Foxx,,20521,Virginia Foxx,1663183604518715392,1,2022-12-31,16256269
80,81,Garamendi,John,,,,John Garamendi,1/24/45,M,rep,CA,3,0,Democrat,https://garamendi.house.gov,2368 Rayburn House Office Building Washington DC 20515-0503,202-225-1880,,http://garamendi.house.gov/rss.xml,RepGaramendi,repgaramendi,garamendiCA10,UCRym1qsO72C39gX6pBu4icg,G000559,1973.0,N00030856,,H0CA10149,18413,412382,29664,John Garamendi,,20958,John Garamendi,1661756188957069315,1,2022-12-31,88806753
81,82,Gibbs,Bob,,,,Bob Gibbs,6/14/54,M,rep,OH,7,0,Republican,https://gibbs.house.gov,2217 Rayburn House Office Building Washington DC 20515-3507,202-225-6265,,http://gibbs.house.gov/rss.xml,RepBobGibbs,RepBobGibbs,RepBobGibbs,UC4J-kVbeE32Up-b_wTLEUmA,G000563,2049.0,N00031128,,H0OH18077,1033844,412463,45466,Bob Gibbs,,21165,Bob Gibbs,1608237606709465089,0,2022-12-31,234822928
82,83,Gohmert,Louie,B.,Jr.,,Louie Gohmert,8/18/53,M,rep,TX,1,0,Republican,https://gohmert.house.gov,2269 Rayburn House Office Building Washington DC 20515-4301,202-225-3035,,http://gohmert.house.gov/news/rss.aspx,RepLouieGohmert,50375006903,GohmertTX01,UC0HMa6X3iMhMq96kkRLLTog,G000552,1801.0,N00026148,,H4TX04039,1011394,400651,50029,Louie Gohmert,,20527,Louie Gohmert,1608192004088807429,0,2022-12-31,22055226
83,84,Gosar,Paul,A.,,,Paul A. Gosar,11/22/58,M,rep,AZ,4,0,Republican,https://gosar.house.gov,2057 Rayburn House Office Building Washington DC 20515-0304,202-225-2315,,http://gosar.house.gov/rss.xml,RepGosar,repgosar,repgosar,UC5orqw_9acsKWSRbrqTDXBw,G000565,1992.0,N00030771,,H0AZ01259,62470,412397,123491,Paul Gosar,,21103,Paul Gosar,1663238540887457804,1,2022-12-31,240760644
84,85,Granger,Kay,,,,Kay Granger,1/18/43,F,rep,TX,12,0,Republican,https://kaygranger.house.gov,1026 Longworth House Office Building Washington DC 20515-4312,202-225-5071,,http://kaygranger.house.gov/rss.xml,RepKayGranger,RepKayGranger,RepKayGranger,UCsRMtemAkyLh78MPES6gMVQ,G000377,1487.0,N00008799,,H6TX12060,45709,400157,334,Kay Granger,,29762,Kay Granger,1663132324123365377,1,2022-12-31,161743731
85,86,Grassley,Charles,E.,,Chuck,Chuck Grassley,9/17/33,M,sen,IA,0,3,Republican,https://www.grassley.senate.gov,135 Hart Senate Office Building Washington DC 20510,202-224-3744,https://www.grassley.senate.gov/contact,http://grassley.senate.gov/customcf/rss_feed.cfm,ChuckGrassley,grassley,senchuckgrassley,UCiCPRkcLMInpDeOqGkMTt4w,G000386,457.0,N00001758,S153,S0IA00028,1167,300048,53293,Chuck Grassley,,14226,Chuck Grassley,1663176410947518464,1,2022-12-31,10615232
86,87,Graves,Sam,B.,,,Sam Graves,11/7/63,M,rep,MO,6,0,Republican,https://graves.house.gov,1135 Longworth House Office Building Washington DC 20515-2506,202-225-7041,,http://graves.house.gov/common/rss/index.cfm?rss=25,RepSamGraves,1.18515E+11,,UCdg2ybvoHsSW6t7iJnKHlNg,G000546,1656.0,N00013323,,H0MO06073,89873,400158,9425,Sam Graves,,20124,Sam Graves,1661830061773692939,1,2022-12-31,29766367
87,88,Green,Al,,,,Al Green,9/1/47,M,rep,TX,9,0,Democrat,https://algreen.house.gov,2347 Rayburn House Office Building Washington DC 20515-4309,202-225-7508,,http://algreen.house.gov/rss.xml,RepAlGreen,repalgreen,RepAlGreen,UCFtgMZm1YUXaZ8OtOj-GDjA,G000553,1803.0,N00026686,,H4TX09095,1012969,400653,49680,Al Green,,20529,Al Green (politician),1662201634586329088,1,2022-12-31,156333623
88,89,Griffith,H.,Morgan,,,H. Morgan Griffith,3/15/58,M,rep,VA,9,0,Republican,https://morgangriffith.house.gov,2202 Rayburn House Office Building Washington DC 20515-4609,202-225-3861,,http://morgangriffith.house.gov/news/rss.aspx,RepMGriffith,RepMorganGriffith,RepMorganGriffith,UCzxqD7EY_Rdvbc0spbaYkJA,G000568,2070.0,N00032029,,H0VA09055,62766,412485,5148,Morgan Griffith,,21191,Morgan Griffith,1662192236925181953,1,2022-12-31,234057152
89,90,Grijalva,Raúl,M.,,,Raúl M. Grijalva,2/19/48,M,rep,AZ,3,0,Democrat,https://grijalva.house.gov,1511 Longworth House Office Building Washington DC 20515-0303,202-225-2435,,http://grijalva.house.gov/common/rss/?rss=13,RepRaulGrijalva,Rep.Grijalva,raulgrijalvaaz07,UC8JZLnXS21bhNbcvpoM8O7g,G000551,1708.0,N00025284,,H2AZ07070,1003551,400162,28253,Raul M. Grijalva,,20305,Raúl Grijalva,1663204013624508420,1,2022-12-31,28602948
90,91,Guthrie,Brett,,,,Brett Guthrie,2/18/64,M,rep,KY,2,0,Republican,https://guthrie.house.gov,2434 Rayburn House Office Building Washington DC 20515-1702,202-225-3501,,http://guthrie.house.gov/common/rss/?rss=24,RepGuthrie,CongressmanGuthrie,BrettGuthrie,UCdJhDw-YbdH0RHfWK0sIfiw,G000558,1922.0,N00029675,,H8KY02031,1031343,412278,18829,Brett Guthrie,,20916,Brett Guthrie,1663195669312446465,1,2022-12-31,1908143071
91,92,Harris,Andy,,,,Andy Harris,1/25/57,M,rep,MD,1,0,Republican,https://harris.house.gov,2334 Rayburn House Office Building Washington DC 20515-2001,202-225-5311,,http://harris.house.gov/rss.xml,RepAndyHarrisMD,AndyHarrisMD,RepAndyHarris,UCvUuV7FiJfJi1yux4qozgMg,H001052,2026.0,N00029147,,H8MD01094,1033464,412434,19157,Andrew Harris,,21139,Andy Harris (politician),1663156060847321090,1,2022-12-31,960962340
92,93,Hartzler,Vicky,,,,Vicky Hartzler,10/13/60,F,rep,MO,4,0,Republican,https://hartzler.house.gov,2235 Rayburn House Office Building Washington DC 20515-2504,202-225-2876,,http://hartzler.house.gov/rss.xml,RepHartzler,Congresswoman.Hartzler,repvickyhartzler,UCAvttUz6qBVEJiFt7p_MZxw,H001053,2032.0,N00031005,,H0MO04086,95050,412444,8783,Vicky Hartzler,,21149,Vicky Hartzler,1602345573432135681,0,2022-12-31,237763317
93,94,Heinrich,Martin,,,,Martin Heinrich,10/17/71,M,sen,NM,0,1,Democrat,https://www.heinrich.senate.gov,303 Hart Senate Office Building Washington DC 20510,202-224-5521,https://www.heinrich.senate.gov/contact,,MartinHeinrich,MartinHeinrich,SenMartinHeinrich,UCBxh8IK5sMxY0Ln_0G2NYcg,H001046,1937.0,N00029835,S359,"H8NM01224,S2NM00088",1030686,412281,74517,Martin Heinrich,,20930,Martin Heinrich,1663183413770321921,1,2022-12-31,1099199839
94,95,Herrera Beutler,Jaime,,,,Jaime Herrera Beutler,11/3/78,F,rep,WA,3,0,Republican,https://jhb.house.gov,2352 Rayburn House Office Building Washington DC 20515-4703,202-225-3536,,http://herrerabeutler.house.gov/news/rss.aspx,HerreraBeutler,herrerabeutler,RepHerreraBeutler,UCJEgiA9clfx0amrQUj0aBTQ,H001056,2071.0,N00031559,,H0WA03187,95198,412486,101907,Jaime Herrera Beutler,,21187,Jaime Herrera Beutler,1602728712272691200,0,2022-12-31,242926427
95,96,Higgins,Brian,M.,,,Brian Higgins,10/6/59,M,rep,NY,26,0,Democrat,https://higgins.house.gov,2459 Rayburn House Office Building Washington DC 20515-3226,202-225-3306,,http://higgins.house.gov/rss.xml,RepBrianHiggins,RepBrianHiggins,CongressmanHiggins,UCSGbv85HaaYYOrPGePtxwag,H001038,1794.0,N00027060,,H4NY27076,1013050,400641,23127,Brian Higgins,,20519,Brian Higgins,1663294803453399047,1,2022-12-31,33576489
96,97,Himes,James,A.,,Jim,James A. Himes,7/5/66,M,rep,CT,4,0,Democrat,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,http://himes.house.gov/rss.xml,JAHimes,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,1913.0,N00029070,,H8CT04172,1031341,412282,106744,Jim Himes,,20907,Jim Himes,1663167943612542976,1,2022-12-31,31611298
97,98,Hirono,Mazie,K.,,,Mazie K. Hirono,11/3/47,F,sen,HI,0,1,Democrat,https://www.hirono.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-6361,https://www.hirono.senate.gov/contact,http://www.hirono.senate.gov/rss/feeds/?type=all,MazieHirono,senatorhirono,CongresswomanHirono,UCcoKhxad156flzPYJ8JMFOA,H001042,1844.0,N00028139,S361,"H6HI02251,S2HI00106",91216,412200,1677,Mazie K. Hirono,,20713,Mazie Hirono,1663186933957431298,1,2022-12-31,92186819
98,99,Hoeven,John,,,,John Hoeven,3/13/57,M,sen,ND,0,3,Republican,https://www.hoeven.senate.gov,338 Russell Senate Office Building Washington DC 20510,202-224-2551,https://www.hoeven.senate.gov/public/index.cfm/email-the-senator,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,SenJohnHoeven,SenatorJohnHoeven,senatorjohnhoevennd,UC1kQIC2Q_Fq9_NRqdb6eHiw,H001061,2079.0,N00031688,S344,S0ND00093,85233,412494,41788,John Hoeven,,41107,John Hoeven,1663269477029429249,1,2022-12-31,382791093
99,100,Hoyer,Steny,H.,,,Steny H. Hoyer,6/14/39,M,rep,MD,5,0,Democrat,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,LeaderHoyer,WhipHoyer,LeaderHoyer,UCvxgqX65cdhHNjJn64cgY9g,H000874,566.0,N00001821,,H2MD05155,1919,400189,26890,Steny Hoyer,,14873,Steny Hoyer,1663173258554777601,1,2022-12-31,22012091
100,101,Huizenga,Bill,,,,Bill Huizenga,1/31/69,M,rep,MI,2,0,Republican,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2202,202-225-4401,,http://huizenga.house.gov/news/rss.aspx,RepHuizenga,RepHuizenga,RepHuizenga,UCQPlLLiMnysMmeJ5qUSSjQg,H001058,2028.0,N00030673,,H0MI02094,1033765,412437,38351,Bill Huizenga,,21142,Bill Huizenga,1663162446880690179,1,2022-12-31,233949261
101,102,Jackson Lee,Sheila,,,,Sheila Jackson Lee,1/12/50,F,rep,TX,18,0,Democrat,https://jacksonlee.house.gov,2426 Rayburn House Office Building Washington DC 20515-4318,202-225-3816,,http://jacksonlee.house.gov/news/rss.aspx,JacksonLeeTX18,CongresswomanSheilaJacksonLee,TX18SJL,UCi_S-mOZaEco2Zb9guf_8Iw,J000032,588.0,N00005818,,H4TX18054,36819,400199,21692,Sheila Jackson Lee,,29573,Sheila Jackson Lee,1663302974213423104,1,2022-12-31,80612021
